Timestamp,Engagement_Index,Geodesic_to_Ref,Geodesic_to_Running,Noise_Att_dB,Signal_Integrity,SQI
800923.9915756,0.993,1.7209449056316886,1.2244272258473787,0.15,0.762,0.998309264530747
800924.1915879,1.0141,1.7170216609469497,1.209963738766067,0.23,0.774,0.9981619943743603
800924.3917779,1.0548,1.725900145404454,1.1984833050700707,0.24,0.752,0.9983436459176449
800924.5917784,1.0639,1.8966048169876768,1.3646569563460025,0.04,0.769,0.9984140930241521
800924.79174,1.0971,1.966098283836664,1.4175716387735209,0.04,0.786,0.9976658802866314
800924.9921624,1.1322,1.8745562909357492,1.3084752055425133,0.13,0.752,0.9973226524831331
800925.1918449,1.1525,1.654016253204152,1.0777584746166458,0.1,0.737,0.9977463671674991
800925.3914267,1.171,1.5221533634002313,0.9366760396419346,0.11,0.766,0.9976884049900775
800925.5917147,1.1757,1.4400454407799579,0.8522002174988104,0.16,0.802,0.9980566821418624
800925.792074,1.1838,1.2474377900766094,0.6555181198673125,0.27,0.77,0.9979143688969494
800925.9922059,1.1791,1.2434490495650625,0.6538859320315233,0.22,0.739,0.9977454342001485
800926.1925003,1.1527,1.2837663474692829,0.7073938383314149,0.04,0.746,0.9977367965332271
800926.3916595,1.17,1.19569491262854,0.6106815156022329,0.14,0.73,0.9981880748331017
800926.5921231,1.0564,0.8990410706215717,0.3708634218516894,0.56,0.699,0.998031277923705
800926.7917844,0.7491,0.6959153599936375,0.32138886659555316,0.34,0.706,0.9975120133785649
800926.9919496,0.9023,0.7658618608802499,0.3147161898104449,0.07,0.734,0.9975931209200533
800927.1916248,0.8193,0.7236193435731688,0.3139824715110479,0.19,0.721,0.9966838941823501
800927.3920966,0.8817,0.7391301759058059,0.2982727311375917,-0.19,0.703,0.9973663192007224
800927.5914973,0.7321,0.788307140180979,0.4222763876463804,-0.43,0.695,0.9975996304513353
800927.7924458,0.8084,0.8270888953595796,0.42287280922831194,-0.03,0.716,0.996589745582265
800927.9920311,0.8796,0.9466763976679524,0.5068747369393384,0.03,0.753,0.9971648906923823
800928.1920035,0.6974,1.0771941003349237,0.7285129443942769,0.11,0.754,0.9967752198780976
800928.3919557,0.6949,1.038287652694857,0.6908322418577828,0.34,0.746,0.9965950937419923
800928.5914867,0.669,0.9559899547432646,0.6215114497567855,0.26,0.733,0.9970575967384605
800928.7932927,0.7596,0.8525381409024282,0.4727404625432667,0.16,0.703,0.9970661935032754
800928.9919428,0.5439,0.7186088045694476,0.4466389620314166,0.44,0.699,0.9975602396923805
800929.1919987,0.2835,0.6758606106549236,0.5340927895204872,0.63,0.686,0.9974472774883616
800929.3930187,0.1769,0.7620362942805589,0.6735861803165692,0.6,0.687,0.9975829880921473
800929.5919514,0.2465,0.7803657445100215,0.6571156230814149,0.55,0.691,0.9974743625743243
800929.791926,0.7146,0.9059972204185555,0.5486810755289034,0.35,0.709,0.9969565860268367
800929.9922662,0.8118,0.8958975918647203,0.4900211761149022,0.7,0.695,0.9972835729780303
800930.1921862,0.8067,0.8696971833985644,0.46634400175618407,-0.16,0.691,0.9970479213271207
800930.391373,1.1216,0.982090564790952,0.42126769405880726,0.29,0.753,0.996956672470192
800930.5921622,1.16,1.0937613566941888,0.5137765908352306,0.1,0.758,0.9975544739498647
800930.7916932,1.2562,1.2192435122553988,0.5911513559927116,0.13,0.789,0.9976465409890882
800930.9917149,1.2721,1.3154959470598762,0.6794553216565129,0.15,0.783,0.9973798878348756
800931.192051,1.2894,1.3828021503608918,0.738088178485205,0.12,0.796,0.9978031706473327
800931.3914342,1.2919,1.4416093612218948,0.7956393284956883,-0.13,0.803,0.9977743183077622
800931.5925589,1.3063,1.4167968401448128,0.7636708305631356,0.22,0.819,0.9973156346907861
800931.7920822,1.3233,1.3701712026730966,0.7085237284024577,0.0,0.836,0.9978717994319964
800931.9919659,1.3587,1.449500308432203,0.7701305107323226,-0.03,0.855,0.9965964258223
800932.1914614,1.3822,1.4935274226959625,0.8024509373734399,0.11,0.767,0.996597141922201
800932.391748,1.378,1.4734723515985737,0.7844637918717098,-0.0,0.712,0.996993120621531
800932.5919808,1.3859,1.4514966483466938,0.7585345328283476,0.21,0.713,0.9958805981137351
800932.7919766,1.4072,1.3757693637001844,0.6721623947261874,0.56,0.715,0.9968110184300601
800932.9914624,1.3954,1.3958484363630443,0.6981417439604234,0.46,0.726,0.9974521752454425
800933.1919571,1.4235,1.3517072225018036,0.6399808831992451,0.6,0.727,0.9973231481098739
800933.3917908,1.4311,1.3049605083563347,0.5893869528595583,0.55,0.722,0.9975346598320147
800933.5919531,1.4378,1.4203788052332067,0.7014809755282464,0.36,0.699,0.9978604366624189
800933.7920903,1.3855,1.5006365704473772,0.8078816622423524,-0.18,0.7,0.9976422799332881
800933.9919841,1.3852,1.4058006905807297,0.7131921766484094,0.07,0.655,0.9981143598696626
800934.1919529,1.4141,1.6407249567708397,0.9336970809664149,0.05,0.764,0.9986344721129906
800934.3919751,1.4689,1.8350970854607762,1.1006295268515405,0.06,0.801,0.9984750683075612
800934.592108,1.4953,1.9278835938271888,1.180237362754741,0.34,0.814,0.9985811273985192
800934.7920401,1.5047,1.9538050702032541,1.2014361719826547,-0.07,0.822,0.9986181513601664
800934.9918503,1.4828,2.012345242161219,1.2709651496490122,0.15,0.828,0.9985594475549723
800935.1920352,1.5109,2.2142160810902314,1.4587494217539116,0.05,0.854,0.9986438303292134
800935.391767,1.5307,2.350449968883296,1.5851053183274921,0.09,0.863,0.9987762041172275
800935.5920552,1.5239,2.3653917640505986,1.6034590137223828,0.08,0.866,0.9989056687287614
800935.7921353,1.5665,2.26512889274725,1.481888950614145,0.11,0.874,0.9987916646457897
800935.9920059,1.594,2.224211231844565,1.427217868248125,0.12,0.874,0.998867913813532
800936.1919042,1.6173,2.03037090098762,1.2217368634631858,0.06,0.842,0.9989353181028293
800936.3919243,1.5842,1.8202220242728804,1.0281176675975034,0.04,0.818,0.9987330390436538
800936.591851,1.5835,1.7167555071907645,0.924984501065173,-0.12,0.812,0.9986494397816184
800936.7919624,1.6811,1.679912101623889,0.8393658553006436,0.14,0.806,0.9986230657011929
800936.9919625,1.7502,1.7367421013763862,0.8616298120008758,0.03,0.814,0.9978976881245893
800937.1918741,1.7445,1.5456203117970444,0.6733698240052944,0.05,0.789,0.9973774223304971
800937.3918173,1.6267,1.364411726939939,0.5510615420332845,0.11,0.756,0.9977414361578653
800937.5920075,1.6569,1.3481445774757397,0.5196887780450842,0.23,0.725,0.9973686230664374
800937.7919859,1.7053,1.3275635387858125,0.474889210299952,0.14,0.711,0.9979968635921359
800937.9917291,1.7322,1.3304479816092922,0.4643480692803274,0.17,0.684,0.9977111299644617
800938.1920183,1.7555,1.301423294502185,0.4236669671288083,0.53,0.723,0.9970164016636344
800938.3922059,1.7725,1.34160148044966,0.4553394152606791,0.12,0.73,0.9977843054817491
800938.5919738,1.8266,1.4311333157554205,0.5178485074563646,0.51,0.757,0.9974088499367176
800938.7919806,1.7952,1.4967813618046644,0.5992040937200435,0.44,0.782,0.9978505261271563
800938.9919983,1.732,1.5264663924571065,0.6604817525903843,-0.24,0.793,0.9980632423166754
800939.191926,1.7093,1.6030456884683886,0.7484018187005466,0.27,0.799,0.9975477178467173
800939.3925083,1.8081,1.5267281421222922,0.6226694983943776,-0.18,0.814,0.9982206913360957
800939.5919403,1.7978,1.5187013661995372,0.6198094055048851,0.02,0.84,0.9986324008277366
800939.7919432,1.7927,1.5804808087775488,0.6841464180382001,0.15,0.855,0.9985150613631893
800939.991984,1.8241,1.623568203029437,0.7115030112547218,-0.0,0.873,0.9988026522605787
800940.1917412,1.8528,1.6337604495986249,0.707351230627264,0.03,0.861,0.9986066257535173
800940.3928696,1.8586,1.6714252690232096,0.742128790703961,0.07,0.867,0.9983766005367528
800940.5914418,1.8732,1.543617803964354,0.6070123764185039,-0.17,0.837,0.9985479620371687
800940.7918077,1.8179,1.410729278160572,0.5017627441401256,0.1,0.821,0.9987052606761975
800940.9917877,1.634,1.159636867923245,0.3426593442452514,0.4,0.792,0.9983905641156466
800941.1919184,1.086,1.0098333473959928,0.46681441584683436,0.49,0.76,0.9978175200343722
800941.3919518,1.1267,1.0262683988540922,0.4629233240820124,0.45,0.714,0.9982300043406425
800941.5919367,1.1652,1.0906751755983604,0.5080876275518589,0.43,0.688,0.9979028922893332
800941.7918003,1.3293,1.1816326288769203,0.5169955467546831,0.51,0.68,0.9983137598810068
800941.9918075,1.5251,1.3179386491790297,0.555380475557183,0.6,0.672,0.9980483933931612
800942.1917123,1.7073,1.373213720023335,0.5195868515629819,0.09,0.676,0.9974966411928564
800942.3914772,1.6815,1.348823157094317,0.5080701106985249,0.06,0.669,0.9974424907609264
800942.5919451,1.6467,1.503842494525711,0.6804786990975822,0.47,0.689,0.9978202616513052
800942.7917978,1.6782,1.619498098260416,0.7804044768308047,0.38,0.67,0.9980791420689031
800942.9915416,1.7484,1.612375440774071,0.7381854569726631,0.37,0.646,0.9975942799786508
800943.1919562,1.7921,1.6334500285843856,0.7373787141405048,0.33,0.643,0.9973666814541486
800943.3913963,1.8191,1.637518176932502,0.7279716947177022,0.77,0.675,0.9968296695184964
800943.5919185,2.0056,1.657158268912501,0.6543578135838596,0.66,0.725,0.9967516459536507
800943.7925475,2.0382,1.6986451701956393,0.6795205006022962,0.31,0.728,0.9971035868409875
800943.9927327,2.0859,1.7562394383034452,0.7132838413308135,0.2,0.747,0.9976942681074201
800944.191963,2.0957,1.7340621771071352,0.6862267432824258,0.19,0.753,0.9974904969828104
800944.3920273,2.098,1.7903751351861412,0.7413883138419273,0.21,0.748,0.9975811163276685
800944.5915293,2.1226,2.0157155543191894,0.9544275158745947,-0.03,0.809,0.9976333461724544
800944.7924636,2.1409,2.0963710029173894,1.0259263854198,0.14,0.817,0.997831488225748
800944.9914409,2.1603,2.0784462781086694,0.9982838078162735,0.02,0.842,0.9983418301258957
800945.1919561,2.1866,2.0725762872666302,0.9792515975636963,0.02,0.85,0.9977184700380168
800945.3919499,2.2086,2.096248762484206,0.9919370138930984,0.11,0.86,0.9976033149559557
800945.5918754,2.1977,2.015548709515899,0.9166973824505553,-0.05,0.804,0.9972281594781607
800945.7927845,2.2381,2.0280126597869756,0.9089549104421718,-0.05,0.791,0.9963275638066926
800945.9922984,2.2687,2.010549958607858,0.8762199050389523,0.04,0.77,0.9973324392747022
800946.1916618,2.2714,2.0051251365046108,0.8694377387773873,-0.0,0.798,0.9974344500976454
800946.3920683,2.2405,1.9476516603776406,0.8273949283684806,0.91,0.806,0.9972509277234376
800946.5921004,2.2464,1.5701394620419409,0.4469338903567356,0.71,0.763,0.997850895171393
800946.7933698,2.1639,1.3085889105209842,0.2266278517937433,0.2,0.754,0.9982453949080362
800946.9920913,2.1109,1.3138826478483077,0.25841874421625116,0.3,0.765,0.9978535570035744
800947.1915647,1.9933,1.2500021897374414,0.25336908451260337,0.05,0.755,0.9980700354265759
800947.3918007,1.7921,1.1778229548114187,0.2817623923168379,-0.39,0.704,0.9981101120252658
800947.5915931,1.5865,1.1419576737424841,0.3486880777420265,-0.1,0.726,0.9976289209701366
800947.7930295,0.3664,0.7661453885636365,0.5829509422181702,0.25,0.708,0.9973750996355963
800947.9919664,-1.6425,0.4061377836106261,1.2273835390615904,0.65,0.641,0.9972873473314852
800948.191503,-2.0339,0.4474047606671061,1.4643342934167518,0.73,0.575,0.9965963169042438
800948.3914857,-2.0571,0.41915671690205675,1.4477140725029751,0.5,0.579,0.9962368307829422
800948.5916752,-1.9613,0.4357066289212915,1.4163492360363568,0.65,0.58,0.9968712179571299
800948.791787,-1.8702,0.4462576505083343,1.3813737639825265,0.18,0.607,0.9958590691232022
800948.9915289,-1.7971,0.41324510655620567,1.3117856857143848,0.02,0.625,0.9968091610993901
800949.1915606,-1.8844,0.34287663505624666,1.2850583245378424,-0.33,0.617,0.9975786110232159
800949.3920816,-1.7122,0.32951401315276485,1.1855944757794858,0.32,0.684,0.9973856964853992
800949.5915908,-1.8489,0.2924638530958125,1.2168946435576335,0.13,0.677,0.9979531892599168
800949.791667,-1.8537,0.2761877314028306,1.2030433760375119,-0.08,0.675,0.9975642595217311
800949.9916077,-1.5605,0.33558351191587876,1.115814866296494,0.21,0.703,0.997664134451351
800950.1913749,-1.5206,0.33893218455753704,1.099215684179265,-0.02,0.719,0.9982929330387026
800950.3917397,-1.2133,0.4363510981487526,1.0429810422257535,-0.01,0.751,0.9978498533172033
800950.5913281,-1.2415,0.411989108326681,1.0327386218497316,0.19,0.75,0.997533180692476
800950.7917106,-1.406,0.3323117382356078,1.0352951466922924,0.03,0.742,0.9980023025710072
800950.9915304,-1.5557,0.256050624682248,1.0339200688707078,0.06,0.718,0.9974890762004364
800951.1915503,-1.5029,0.25544282214138264,1.006889940274404,0.42,0.75,0.9979957700233076
800951.3916589,-1.4698,0.4341303324165566,1.16902023503028,0.13,0.731,0.9981741539786423
800951.592602,-1.4694,0.37145976216820753,1.1061601575771933,0.19,0.704,0.9974338033333315
800951.7917864,-1.4143,0.3704839226190501,1.0776497369902136,0.26,0.72,0.9982719507095278
800951.9921025,-1.4943,0.38512600827177323,1.132278657162787,-0.07,0.725,0.9984217316201168
800952.1914947,-1.4016,0.2487610801198582,0.9495547350706334,0.32,0.646,0.9987646593801863
800952.3917509,-1.4395,0.3599439624533899,1.0797057364350955,0.58,0.589,0.9985073087356663
800952.5916285,-1.36,0.36316196064299106,1.0431464073663232,0.79,0.607,0.9981732604594509
800952.7919747,-1.2728,0.32624251693756406,0.9626423500304553,1.1,0.649,0.9980543726792985
800952.9915183,-1.2981,0.3132675848959388,0.9623143382112783,1.18,0.643,0.9982700930881643
800953.1914908,-1.2679,0.30430415825516405,0.9382461135628566,0.21,0.648,0.9986154744718135
800953.3918138,-0.9059,0.4057910467230057,0.8587245327661456,0.76,0.694,0.997752336545785
800953.5920785,-0.4649,0.5830528507546247,0.8154963620288561,0.33,0.679,0.9977626341485403
800953.7919104,-0.4762,0.4725884061172618,0.7107067158877696,-0.4,0.663,0.9981097066730302
800953.991626,-0.2748,0.563583864927862,0.7010081213986447,0.06,0.607,0.99796329079254
800954.1919731,-0.6371,0.4323689511082715,0.750939732643011,0.53,0.622,0.9984396699394176
800954.3918655,-0.2421,0.5359186428026145,0.6569593184892893,0.3,0.651,0.9986181842428625
800954.5922048,-0.1081,0.5790504953087435,0.6331041126297843,0.34,0.659,0.9980187561224548
800954.7919511,0.0826,0.5812380103421801,0.5399565697549952,1.07,0.647,0.9984755239831373
800954.991862,0.0397,0.5723328201797308,0.5524702683726834,0.21,0.659,0.9985293280870715
800955.1918801,0.1072,0.596480120706627,0.5428666008505777,0.15,0.662,0.9976188250433425
800955.3917504,0.2558,0.6175865990790897,0.48970656283762515,0.52,0.653,0.997404761707368
800955.592424,0.2163,0.5093528308929257,0.4012204080043415,0.1,0.684,0.9975137305025916
800955.7915691,0.3344,0.5754397759950862,0.40823282818253387,0.04,0.683,0.9974589356163104
800955.9928404,0.1255,0.5096135138241974,0.4468831560345397,0.4,0.753,0.9973463841408159
800956.1922892,0.3718,0.581016146904775,0.3951297166492211,0.07,0.785,0.9976963732145507
800956.3922045,0.0503,0.537159371240734,0.5120024358916059,0.13,0.772,0.9973919321797025
800956.5917638,0.0963,0.5107663285260494,0.4626379948772833,0.37,0.754,0.9981752837741783
800956.7913744,0.16,0.5580750419858622,0.47808324886227566,0.11,0.739,0.9985366553215863
800956.9915271,0.1866,0.5715586658131465,0.4782692604161208,0.52,0.73,0.9985207167684998
800957.1929429,0.4844,0.6293552564321723,0.3871737664780768,0.21,0.743,0.998743678996137
800957.3919977,0.8219,0.6454043610384669,0.23447451554641363,0.6,0.744,0.9981639714691566
800957.5919354,1.3097,0.8117187789226552,0.15687365577229756,-0.14,0.757,0.9984395848455322
800957.7917026,1.3018,0.8219678437323743,0.17104964769725692,0.19,0.774,0.9983370979281179
800957.9916116,1.2818,0.901781103698794,0.26086754679414115,0.23,0.785,0.9983310932970209
800958.192662,1.2917,1.0044820668274703,0.3586331027330565,-0.18,0.787,0.9983599369936984
800958.3919859,1.2767,1.0068027635465178,0.3684604481482616,0.08,0.772,0.998247789638579
800958.5917731,1.2366,1.013540724865253,0.39526346710769195,0.15,0.785,0.9982880677749162
800958.7920371,1.1316,0.9678104730890595,0.4020314708283621,0.18,0.786,0.9982724282412535
800958.9918178,1.3862,1.1959899829787293,0.5028756331364804,0.15,0.813,0.9981759577249592
800959.1929319,1.4778,1.3168214398997942,0.5779086833093836,0.04,0.8,0.9977430301045611
800959.392293,1.4161,1.2583464820934733,0.5502736144578257,-0.08,0.776,0.9976015758407549
800959.5922992,1.2574,1.128089076992487,0.49939164946072145,0.22,0.75,0.9972458428540503
800959.792008,1.2353,1.0851764076837056,0.4675485457345932,0.14,0.758,0.996981375192286
800959.9917586,1.2713,1.2065041429415995,0.5708788683778545,0.5,0.715,0.9967348618948518
800960.1924059,1.4509,1.3267426244556495,0.601287007979184,0.18,0.749,0.9972697270988099
800960.3917357,1.4916,1.4030180600831341,0.6572071268096554,0.49,0.755,0.9974657796429591
800960.5917689,1.5923,1.5910001258754611,0.7948547482076233,0.53,0.772,0.9976464700673546
800960.7917772,1.6151,1.709635476426559,0.9021000822301135,0.29,0.774,0.9979782489200621
800960.9922077,1.6321,1.6580391232028922,0.8420024667026177,-0.02,0.77,0.9974063632428766
800961.1914221,1.6099,1.607373232715902,0.8024452225565778,0.4,0.759,0.997071737750704
800961.3924396,1.6094,1.6557577326703008,0.8510333468795922,0.04,0.791,0.9978116335384102
800961.5920672,1.6162,1.6810219605440382,0.8729097809962598,-0.1,0.842,0.9967334002083209
800961.7920183,1.6261,1.713671218345585,0.900614528318477,-0.05,0.844,0.9964888224567152
800961.9919471,1.6493,1.7169751431159248,0.8923136932030015,0.01,0.871,0.9958056874268302
800962.1919762,1.6778,1.618431120265604,0.7795198756413098,0.07,0.869,0.9953855497234415
800962.3918621,1.6711,1.5861953597885254,0.7506439857280598,0.08,0.867,0.9972427862043725
800962.5927248,1.7155,1.4026885220812222,0.5449501420625846,0.25,0.859,0.9973250537187021
800962.7920234,1.6644,1.2519307784736777,0.41971135464076004,0.23,0.84,0.9973426196020126
800962.9918735,1.5742,1.127604309328939,0.34050796619717827,-0.01,0.818,0.9983504299166761
800963.1919476,1.5401,1.0651158854939513,0.2950584341372295,0.36,0.81,0.9979562904852923
800963.3917173,1.3569,0.9997459297355151,0.3212846775134382,0.28,0.781,0.99830236744041
800963.5920335,1.4211,0.99607519163192,0.28552657703402345,-0.02,0.785,0.9985064158072293
800963.7919702,1.3919,0.9378997054116738,0.24196810406108538,0.53,0.751,0.9973794988752973
800963.992066,0.7578,0.7882708741176814,0.4093673718336643,0.42,0.692,0.9982470878987318
800964.1916191,-0.0092,0.6409540649913391,0.6455392290911338,0.49,0.679,0.9980058172469818
800964.3918138,-0.2551,0.4835955042359369,0.6111650065371558,0.86,0.695,0.9969267751030985
800964.5918895,-0.736,0.541480634320093,0.909469501113688,0.33,0.662,0.9975282994330346
800964.7914205,-0.8758,0.38216464310720555,0.8200733955598134,0.42,0.696,0.99739719991958
800964.991446,-1.0061,0.359765083770191,0.8628019646219593,0.63,0.69,0.9974959041785186
800965.1915975,-1.2047,0.27780257404036135,0.8801494499787408,-0.16,0.696,0.9972957723357803
800965.3920225,-1.2713,0.24958463389358815,0.8852579728848955,-0.16,0.714,0.9964610281180545
