Timestamp,Engagement_Index,Geodesic_to_Ref,Geodesic_to_Running,Noise_Att_dB,Signal_Integrity,SQI
424109.6663974,0.046,0.5934008038219608,0.5704225551096018,-0.9,0.669,0.9981254497105152
424109.8662012,0.0729,0.5520123510257385,0.5155443623208777,-0.41,0.665,0.9975676672853496
424110.0659556,0.2249,0.5218767934472811,0.4094060650231866,0.49,0.754,0.9969449559109299
424110.2671437,0.2874,0.6577476773781628,0.514031071808761,0.02,0.782,0.9977290849993856
424110.4660167,0.3199,0.6672569056521189,0.50728221118517,0.19,0.737,0.9980997907484008
424110.6660572,0.3361,0.6897287798597143,0.5216916167519255,0.48,0.73,0.9983761619465269
424110.8660398,0.3089,0.5101471445356643,0.355689233278837,-0.02,0.719,0.9984814122888753
424111.066327,0.3381,0.497087348435338,0.32801514789337055,-0.04,0.701,0.9987363527326923
424111.266046,0.3665,0.6365956443984772,0.4533208658625295,0.12,0.722,0.9986162760973812
424111.4661481,0.3291,0.7707464597087207,0.606183358299233,0.57,0.736,0.9983930019633905
424111.6662688,0.3117,0.8107216608123354,0.654884378374269,0.05,0.727,0.9988298685437941
424111.8660295,0.2988,0.8171443229862335,0.6677668299228611,-0.31,0.698,0.9980169434087834
424112.0659705,0.3101,0.857254724575765,0.7022087541977868,0.08,0.69,0.9977757674680346
424112.266182,0.3032,1.1171394835284978,0.9655543687147926,-0.36,0.691,0.9980844422732121
424112.4660544,0.3382,1.2422158409739381,1.073103252662015,-0.31,0.683,0.9965170028952257
424112.6662439,0.38,1.414737058377532,1.2247300017277265,0.48,0.656,0.9954541211257856
424112.8660425,0.4317,1.9242938771438556,1.7084406263314416,0.06,0.689,0.9956392509190712
424113.0659787,0.455,1.953686801214933,1.726173764021242,0.43,0.7,0.994457907442113
424113.2659883,0.4786,1.8037463806027063,1.564435710272758,0.65,0.739,0.9957254254957368
424113.4660819,0.5162,1.7830271409493867,1.5249052356764008,-0.28,0.684,0.9961033148968489
424113.6662051,0.5601,1.6524680351594663,1.3724096843110165,0.33,0.705,0.9959958686309435
424113.8661862,0.5988,1.7744802083157687,1.4750793786618557,0.28,0.765,0.9967674094645219
424114.0659667,0.6343,1.8485374579521383,1.5313666227378562,0.37,0.763,0.9974260639122874
424114.2659726,0.6651,1.6388636016317728,1.3063025006323632,0.52,0.752,0.9977511768876999
424114.4660964,0.6844,1.3401799491952489,0.9979644404367763,0.03,0.743,0.9980731611579213
424114.6661762,0.7088,1.2278623683767167,0.8734567697055773,0.09,0.715,0.998056366067082
424114.8663884,0.7123,1.2114401506967405,0.8552999098553036,0.7,0.686,0.997852756652297
424115.0662982,0.7299,1.1432675414117894,0.7783132292000376,0.23,0.698,0.9981954702852869
424115.2660156,0.7576,1.2777922501968055,0.8989678659540723,0.59,0.677,0.9976893718705753
424115.4663678,0.7733,1.258631171437909,0.8719918109745354,0.22,0.719,0.9976571578207272
424115.6658353,0.7959,1.4311681746918146,1.0332153102065535,0.12,0.7,0.9975512769320288
424115.8659291,0.8172,1.3808681953733295,0.972271016912147,0.06,0.703,0.9974489047228543
424116.0661728,0.824,1.2479136080679754,0.8359190969700252,-0.44,0.696,0.997169024226171
424116.2666727,0.8451,1.2870194834791406,0.8644726805337796,-0.27,0.675,0.9971320283653221
424116.4870889,0.8734,1.4109102773368034,0.9742289686005258,0.0,0.691,0.9976286093753947
424116.6662709,0.8909,1.5020885653336902,1.056644191547157,0.08,0.72,0.9978609457210473
424116.8663777,0.9106,1.4761770319988765,1.020855181790804,0.62,0.788,0.9982029675575054
424117.0663028,0.9305,1.5068585562524235,1.0416034751265049,0.35,0.805,0.9982704402707051
424117.2661639,0.9473,1.4516430168849848,0.9779942110861183,-0.05,0.728,0.99848598366012
424117.4660293,0.9677,1.3290059362482214,0.8451534998013485,0.4,0.738,0.9982666947138251
424117.6661628,0.9504,1.1437957596894734,0.6686005583114227,0.12,0.737,0.997901773757793
424117.8660541,0.9347,1.0874497761312913,0.6200958629609361,0.06,0.742,0.9982104686363655
424118.0663665,0.9591,1.0928944068059037,0.6133355621806378,-0.08,0.754,0.9977902789264734
424118.2658717,0.9619,1.0395320205734486,0.5585803387059531,0.12,0.774,0.9971500454601997
424118.4659452,0.9812,0.9501637258020311,0.45956712736494204,0.23,0.767,0.997329553731211
424118.666332,0.9847,0.9834106698756173,0.4910793812657456,-0.02,0.773,0.9972938056538337
424118.8663028,1.0165,1.0813958055061543,0.5731372547766825,0.59,0.757,0.9970629228855142
424119.0662603,1.015,1.1295843531502738,0.6220820665001342,0.44,0.755,0.9970925558036796
424119.2659375,1.0066,1.141960072946371,0.6386519204846967,0.14,0.769,0.9972855623258812
424119.466017,1.0018,1.0737279652112792,0.5728339193883059,0.62,0.748,0.99671866495402
424119.6660776,1.0712,0.84277427959901,0.30719629095165607,0.24,0.755,0.9975255324778743
424119.8660279,1.082,0.8287833089806604,0.2877995805313967,-0.03,0.75,0.9983742930687842
424120.0662301,1.0597,0.8532056281980771,0.3233553702205407,0.38,0.756,0.9984508764837723
424120.2661602,1.1084,0.9828746173730317,0.4286826490758265,0.68,0.769,0.9984395680133793
424120.4667789,1.0981,1.0098244502908047,0.46075761342614935,-0.02,0.757,0.9987193301851653
424120.6660417,1.0952,0.9968751816629552,0.44929964077910084,0.02,0.748,0.9986221085438771
424120.8664004,1.0566,0.9763448843245665,0.4480543612427171,0.02,0.733,0.9980872085077434
424121.0659911,1.046,1.0379474652845149,0.5149600525449876,-0.26,0.699,0.9930618512978993
424121.2662104,0.9353,0.9358050585420364,0.4681736236594437,-0.05,0.688,0.9854653179998708
424121.4660867,0.978,0.9893276239574859,0.5003099480145498,-0.23,0.664,0.9771886657030036
424121.6669603,1.1008,1.2596770102972128,0.7092916014314896,0.69,0.605,0.9648403290701363
424121.8661404,1.0957,1.198120562160326,0.6502666141692839,0.97,0.62,0.9718887715473425
424122.0660667,1.1109,1.2008464799207086,0.6453896646093084,1.26,0.626,0.9687022083110622
424122.2660513,0.974,1.0275077080015333,0.5405159719322984,1.31,0.684,0.9720079433411138
424122.4663668,0.9041,1.0159302656623326,0.5639050713669798,1.12,0.644,0.9806811010885707
424122.6666109,0.8121,0.9431227817851222,0.5370642733077537,0.6,0.672,0.9864638661201754
424122.8664402,0.8176,0.8982846728378666,0.4894943515767697,0.16,0.676,0.9931035975629882
424123.0659521,0.5011,0.7957371885397009,0.5451977378647408,0.11,0.725,0.9976500803152509
424123.2659912,0.755,0.9155955457843633,0.5380804769228759,0.17,0.738,0.9987327480562733
424123.4660666,0.8165,0.9446747158294639,0.5364296208049566,-0.32,0.763,0.9990896545710614
424123.6666353,0.8103,0.9277439298217924,0.5226162768292913,0.49,0.791,0.9989765181378534
424123.8659821,0.9966,0.9741858510867248,0.4758794094651952,-0.0,0.793,0.9990153139125859
424124.0658767,1.0201,0.9967314573626183,0.4867064446025071,-0.33,0.789,0.9985589975039817
424124.2662907,1.2063,1.1265987548130172,0.5234560496351798,0.03,0.757,0.9981686868234121
424124.4664417,1.2152,1.1406998398158081,0.5331116822153513,-0.24,0.813,0.9984210883982824
424124.6659163,1.2327,1.215583788243116,0.5992437980257322,-0.12,0.802,0.9982722596089214
424124.8663558,1.2482,1.2611066602278806,0.6369832374590045,0.1,0.811,0.9983916216289097
424125.0659812,1.229,1.4540559549955274,0.8395552185881864,0.11,0.782,0.9980864100935021
424125.2660123,1.2507,1.48460049264738,0.8592392968539372,0.08,0.789,0.9981042586898446
424125.4660208,1.3001,1.2967809860352189,0.6467217624251856,0.31,0.78,0.9983592245564846
424125.6659331,1.3022,1.1294384450622388,0.4783358668732445,0.49,0.767,0.9984842350826103
424125.8660274,1.2951,1.0813428675999246,0.4338161768792592,-0.05,0.759,0.9984602498005641
424126.0659479,1.2831,1.0466873877026073,0.4051328137355795,0.39,0.746,0.9986057989353956
424126.2659456,1.292,1.091069955342898,0.4450614294599113,0.72,0.756,0.9983819278126193
424126.4661145,1.2901,1.2587615002882386,0.6137234296543959,0.26,0.721,0.9983268393045623
424126.6673214,1.2936,1.2462027489304524,0.5993948789890573,-0.09,0.724,0.998444249733231
424126.8660082,1.2967,1.1582468393686816,0.5098798348260591,0.44,0.738,0.9980754742621413
424127.066188,1.3225,1.2037401672375765,0.5424970305287912,-0.1,0.709,0.9982064271859096
424127.2666805,1.3179,0.9957176055809056,0.3367550547607068,-0.43,0.653,0.9979927904659994
424127.46696,1.3773,1.068171782163185,0.3795347694033218,0.4,0.645,0.9976739995200424
424127.6662098,1.3954,1.2270347950863678,0.5293119688899799,0.61,0.653,0.9982922091882194
424127.8665664,1.4104,1.118548578197793,0.4133563639251182,0.77,0.653,0.997823251090373
424128.066272,1.4262,1.138124143456948,0.4250099759147083,0.56,0.663,0.9979256945201812
424128.2659395,1.3727,0.9066022311027465,0.22027358598891894,-0.21,0.689,0.9986259977117732
424128.4663218,1.3791,0.9434634424961212,0.25390222453644296,0.41,0.697,0.9981731801573533
424128.6660711,1.4093,0.9747113825500845,0.2700410185501192,0.08,0.677,0.9985956742146127
424128.8659116,1.3241,0.9170735713067305,0.25500886799552286,-0.68,0.7,0.9981583618235329
424129.0659708,1.3455,0.9730289633870862,0.3002905018153551,0.14,0.665,0.9972818094109668
424129.2658935,1.3543,1.112424827172868,0.4352608379903866,-0.11,0.701,0.9984123135129522
424129.4668725,1.4,1.0490376757840818,0.34904143561354317,-0.21,0.68,0.9978504540334499
424129.6659251,1.4205,1.0823182754822973,0.3720519240559007,0.2,0.647,0.9979698647309772
424129.8662932,1.3929,1.2540544425663467,0.5575963507194421,0.43,0.645,0.9979396234081458
424130.0659614,1.3867,1.3407013378413328,0.647363894970151,0.71,0.648,0.9968836830427732
424130.2667924,1.4086,1.2804019394469528,0.5761005202937668,0.47,0.658,0.9981352329579329
424130.4661092,1.2984,1.0141163277009622,0.3649025845663654,0.55,0.689,0.9984836818995781
424130.6660612,1.3191,1.0214975714030505,0.36196520049285713,-0.24,0.693,0.9986577532695952
424130.866026,1.3199,1.0899005236955104,0.4299622281941352,0.05,0.684,0.9981393551913462
424131.0662736,1.3612,1.1431601766740196,0.46254436108228547,0.09,0.729,0.9981722072830463
424131.2665359,1.2561,0.9970934805235883,0.3690481477906166,-0.13,0.77,0.9982657527224748
424131.466234,1.2261,1.0982111383462088,0.4851778883029773,-0.02,0.769,0.9978644117233775
424131.6660204,1.1048,1.0128060380117379,0.46040819954170176,-0.09,0.808,0.9983967759637253
424131.8660145,1.1216,1.0609512636255163,0.5001301860196036,0.07,0.81,0.9981644201097861
424132.0661556,1.0286,0.9121421222300343,0.39782397879799486,0.21,0.816,0.9977526213917342
424132.2664919,1.1966,1.1365291219311524,0.5382367154410783,-0.07,0.801,0.998222422263415
424132.4658769,1.3629,1.4057890999815128,0.7243562906043205,0.34,0.79,0.9981200474486155
424132.6658738,1.3893,1.390685960457867,0.6960480734169852,0.51,0.784,0.99785080125786
424132.8658461,1.4276,1.5038572857300905,0.7900670885812798,0.12,0.77,0.997796063291203
424133.0666237,1.4065,1.2844044695576469,0.581143285714,0.09,0.775,0.9975607957681926
424133.265979,1.4762,1.5219287816086084,0.7838179215835708,0.3,0.775,0.9972901180429911
424133.4658761,1.5274,1.543088226013673,0.7793949689334798,-0.15,0.783,0.9973709037138203
424133.6663142,1.5423,1.5404643691662796,0.7692899253242916,0.02,0.766,0.9969875136657973
424133.8661659,1.5601,1.453622629687035,0.6735770129585825,0.05,0.726,0.9964342965410169
424134.0661506,1.5675,1.6062398133701918,0.8224885626306291,-0.26,0.707,0.9970882980533692
424134.2663096,1.5145,1.579531197078057,0.8222684213535297,0.6,0.702,0.9967118453264084
424134.4658829,1.5119,1.48092381181331,0.7249800143478089,0.51,0.721,0.9970929983855078
424134.666334,1.4776,1.395016128393853,0.6561929965114337,0.07,0.745,0.9972364881790066
424134.8663213,1.4977,1.3749122069663893,0.6260791527371241,0.64,0.742,0.9966995250812862
424135.0660428,1.546,1.198964430162363,0.4259818826015645,0.42,0.77,0.9974102002700315
424135.2660056,1.5407,1.129229185736275,0.35886658561074586,-0.08,0.754,0.9971969106404627
424135.4660172,1.5074,1.0042682914625867,0.25058104705266554,-0.09,0.756,0.9979592928843786
424135.666169,1.4815,0.9512005535661381,0.21043501567925466,0.2,0.792,0.9975705363807968
424135.8659349,1.3878,0.9131009563901383,0.21917626269878307,0.16,0.83,0.9973366668246648
424136.0660055,1.1244,0.8247691685541428,0.262590274804883,0.12,0.854,0.9980377757021807
424136.265973,1.2729,0.8994523297294693,0.2630126953560654,0.01,0.854,0.9972766253690213
424136.4664247,1.4662,0.9558668855391526,0.22275669911548668,0.18,0.853,0.9975551531982098
424136.6660933,1.5697,1.0191690081378235,0.23432286748185954,-0.07,0.849,0.997524132745157
424136.866115,1.5847,1.0151581641657321,0.2227858977940602,-0.16,0.855,0.9966462399773828
424137.0659939,1.5687,1.1056842632191157,0.32132581940017246,-0.03,0.857,0.9970737884618971
424137.2661801,1.591,1.1159242068408166,0.3204425220935476,0.04,0.843,0.9972278452592042
424137.4658696,1.5981,1.1597953989240026,0.3607423870550169,-0.01,0.845,0.9974948011618071
424137.6659932,1.6855,1.3444099192216519,0.501673275175049,0.12,0.781,0.9979384956162018
424137.8661567,1.714,1.4106166894131535,0.5536261438561748,0.29,0.766,0.9982645077775297
424138.0834656,1.7377,1.3247248352218537,0.45587605224020167,0.53,0.726,0.998009607605139
424138.2661065,1.7271,1.279366100080866,0.4158102073510904,0.53,0.716,0.9979695810903567
424138.4661052,1.7436,1.2194024683544933,0.34757979552508933,0.56,0.712,0.9982244196140344
424138.6663646,1.7576,1.2094852858820393,0.330695173376667,0.46,0.726,0.9979729535072805
424138.8658532,1.7293,1.1809835781602795,0.3163330991541515,0.31,0.722,0.9980627800234783
424139.0659394,1.7931,1.364251549413085,0.46772271037507074,-0.27,0.687,0.9976763766395578
424139.2663724,1.8044,1.402322463027675,0.5001277090401719,0.0,0.716,0.9968269522675823
424139.4672567,1.7773,1.203099805703375,0.3144643634541073,-0.01,0.742,0.9973680347031084
424139.6662161,1.7945,1.2032646346745606,0.306028871790677,-0.42,0.778,0.9970380575267789
424139.8659979,1.8082,1.1924514559280996,0.28832865655323403,-0.22,0.794,0.9971492897836997
424140.0669042,1.7711,1.3545690540845665,0.46899822920312595,0.39,0.785,0.9972493142512622
424140.2661404,1.7682,1.2427240715512708,0.3586405457258917,-0.05,0.709,0.9969741641976451
424140.4663772,1.6892,1.0054013777549946,0.16082155897418948,-0.09,0.704,0.9971517534607616
424140.6659947,1.3914,0.8841173297912828,0.18841593970155582,0.65,0.686,0.9975835643236888
424140.8660585,0.8624,0.7474649664111465,0.31628063400780526,0.53,0.692,0.9980463312363361
424141.065908,0.4913,0.7105675945983114,0.46489870423848006,0.97,0.691,0.9980894636831776
424141.2662989,0.5588,0.7558364402501374,0.4764283087511031,0.27,0.67,0.9980028130362105
424141.4661646,0.7621,0.851716232478165,0.47067461157305734,0.34,0.663,0.9976766377623587
424141.6663095,0.7523,0.8590572318609853,0.4829160700495503,0.67,0.654,0.9975678193163124
424141.8661913,0.7985,0.9053680169665326,0.5061279222838854,-0.55,0.656,0.9975571710424231
424142.0675211,0.9181,0.9505829163638416,0.4915245784661058,-0.25,0.666,0.9968111588522965
424142.266445,1.2065,1.1312469118051751,0.5279990430739561,0.25,0.762,0.9966358473239462
424142.4665781,1.4122,1.475384652132244,0.7692990193195083,-0.33,0.76,0.995318171069141
424142.666483,1.6247,1.4982600106060149,0.6858988512458365,0.06,0.765,0.9940626186326018
424142.8661632,1.7251,1.6758474793379177,0.8132893570728508,0.15,0.781,0.9953043855995677
424143.0662086,1.7648,1.8594178218230837,0.9770007150657095,-0.17,0.78,0.9941833818136349
424143.2667449,1.7791,1.774391135206226,0.8848593877164505,0.18,0.769,0.9946867023900678
424143.4664006,1.8637,1.9262301381138294,0.9943725960336903,0.15,0.71,0.994375729164961
424143.6660073,1.8816,1.900056272628338,0.9592691143197873,0.15,0.699,0.9951027644970516
424143.8682619,1.8923,1.6532149546213095,0.7070741821855095,0.71,0.753,0.997035595436401
424144.0662522,1.8873,1.4591415885700358,0.5154901183919063,0.58,0.705,0.9975622796603721
424144.2674699,1.6669,1.1227469996585002,0.2893211214320273,0.44,0.746,0.9981413575202739
424144.466197,1.6732,1.0954558685435076,0.25885483409754445,0.18,0.748,0.9981229721440691
424144.6667256,1.6104,1.103152525467679,0.29797459679563604,0.45,0.75,0.9981801098869172
424144.8664765,1.6245,1.123206398475686,0.3109755239340074,-0.04,0.75,0.9985274528018712
424145.0664036,1.6118,1.1053586428328053,0.2994451107816929,-0.12,0.747,0.9981598646134446
424145.2659439,1.5742,1.0935697514041278,0.30646426447765956,0.04,0.777,0.9981454562017839
424145.4667215,1.4397,1.0229069027454765,0.30306052924021976,0.1,0.78,0.997878374228401
424145.666394,0.8341,0.8181924648888591,0.40115233431805025,0.0,0.806,0.9969680994518452
424145.866075,1.1766,0.8576792492821328,0.26938036562289946,-0.01,0.689,0.997245054867954
424146.0658599,1.1236,0.8649394508839587,0.3031355615477768,0.26,0.704,0.9970816686647114
424146.2662917,1.6335,1.0120444910055908,0.19529226677345754,0.93,0.662,0.9970737874905982
424146.4664549,0.8245,0.7484916272638457,0.33622115294285265,0.44,0.654,0.9977774236150971
424146.6659791,-0.1299,0.47432852671351733,0.5392645576451401,0.67,0.66,0.997010113224951
424146.8662053,-0.7264,0.3552031681878599,0.718425516344208,0.57,0.655,0.9979950507066084
424147.0658608,-0.929,0.332464969083398,0.79694324910198,0.11,0.633,0.9985494350948704
424147.2668039,-1.3886,0.29519570935455475,0.989472431619419,0.22,0.657,0.9983799396339897
424147.465897,-1.3027,0.325622496798929,0.9769671902410723,-0.21,0.676,0.9986003473282643
424147.6661956,-0.9568,0.42831305436125716,0.9067319483099386,0.04,0.643,0.998529303850923
424147.8664576,-1.056,0.4836363657337664,1.0116606333776936,0.07,0.703,0.9985022797966122
424148.0663142,-1.109,0.574759892236206,1.129274238829717,-0.15,0.732,0.9988581822283014
424148.2660341,-1.2541,0.561652303087689,1.1887034745016012,0.03,0.743,0.9988960155220111
424148.466264,-0.9611,0.5385356440004923,1.0190772769045435,0.09,0.76,0.9986266031096571
424148.6664055,-0.7533,0.5052343338267474,0.8818876112825823,-0.01,0.759,0.9985025730147803
424148.8662189,-0.5765,0.44348710397755897,0.7317168181864967,-0.01,0.779,0.9983072508189809
424149.0661121,-0.8266,0.34592391358426816,0.7592351243484989,0.09,0.822,0.9980310441561902
424149.2664425,-0.8568,0.3156485288027712,0.7440580196910525,-0.03,0.803,0.9977375980715776
424149.4665627,-1.5909,0.28490096685104144,1.0803478734010579,-0.03,0.82,0.9978068477040678
424149.6663622,-1.5954,0.4551107097429113,1.252796502006478,0.02,0.853,0.9970580136314805
424149.8661837,-1.614,0.6180197757621284,1.4250008942297674,0.34,0.873,0.9969175664119374
424150.0659709,-1.5766,0.5961993157825648,1.3844918267766033,0.4,0.85,0.9976599449825226
424150.2658502,-1.561,0.7482480403544512,1.5287338655541505,0.21,0.81,0.9981452933432522
424150.4661427,-1.5356,0.8080673745762007,1.575878830321518,0.27,0.817,0.9981814997753407
424150.6661243,-1.4916,0.8465621242645632,1.592362650481685,0.35,0.797,0.9984783599341281
424150.8662472,-1.4593,0.9007630734718195,1.6304305736574387,0.22,0.8,0.9984738673089169
424151.0661839,-1.4273,0.8721574149693994,1.5858092938713217,0.42,0.79,0.9983553322606106
424151.2665325,-1.3774,0.8063826604644289,1.4951073667886967,0.26,0.787,0.9983125557338292
424151.4664481,-1.3471,0.8095697941436997,1.4831120108015285,0.32,0.786,0.9979462873808822
424151.6658783,-1.3259,0.7659970804375468,1.4289467775914249,0.17,0.775,0.9974209138574155
424151.8660925,-1.2571,0.583126049712982,1.211692768582377,-0.02,0.739,0.9968823101385652
424152.0659843,-1.1976,0.5140501270128299,1.112860133552414,-0.16,0.733,0.9964434479958548
424152.266385,-0.9493,0.5236627606316046,0.9982904171976036,-0.16,0.777,0.9954563516321224
424152.4660137,-0.8508,0.49254014223064735,0.9179360965749958,0.11,0.778,0.9957271308096105
424152.6662882,-0.7562,0.4992869509598354,0.8773735504821929,0.09,0.802,0.996290727488107
424152.8662993,-0.8551,0.4098246585615579,0.8373771268688032,0.12,0.806,0.9956784422010166
424153.065992,-0.9824,0.34828879665818,0.8395005980047336,0.2,0.815,0.9954054323727866
424153.2661101,-1.0536,0.2964740744121137,0.823297825965053,-0.22,0.76,0.9954927845009645
424153.4659086,-0.5059,0.218755533882963,0.4716952866435611,0.3,0.741,0.9956221248383306
424153.6659852,-0.2304,0.3987418515684498,0.5139270174060029,0.34,0.694,0.9961725376114351
424153.866145,-0.0696,0.6196570301653772,0.6544407561009078,0.32,0.688,0.9968220584131242
424154.0662504,-0.1664,0.7866129913904321,0.8698343752442091,1.07,0.717,0.9969849985695113
424154.2661275,-0.1289,0.9261661751656171,0.9906115057524278,0.7,0.721,0.9975582200329631
424154.4661951,-0.309,0.9523628411660711,1.1068731746628304,0.89,0.671,0.9981101563442195
424154.6662169,-0.344,0.9717040924813021,1.1437032910995604,0.37,0.657,0.9982263467824641
424154.8661674,-0.3742,1.0119208235068642,1.1990241804919557,0.38,0.64,0.9984174043325618
424155.0662495,-0.2964,0.9969605996172088,1.1451718509364168,0.76,0.627,0.9986976010177877
424155.26615,-0.2987,0.9532276367518815,1.1025982826941187,0.45,0.676,0.9980571826308289
424155.4659646,-0.2428,0.9512952036425185,1.0727192950133786,0.14,0.676,0.9979690591949575
424155.6659779,-0.1758,0.93762105231445,1.0255291831212763,0.37,0.701,0.9978936277397411
424155.8662425,-0.1876,0.9440147466478298,1.0378124700022573,0.26,0.7,0.9973357295280519
424156.0662847,-0.1276,0.8282270167178882,0.8920032830369143,-0.44,0.673,0.9973666950364819
424156.265881,-0.0363,0.8057981056545008,0.8239271051938646,-0.41,0.623,0.9969145994337459
424156.4660744,0.0407,0.7310196533616359,0.7106647127719633,-0.2,0.666,0.9965767387579653
424156.6659794,-0.1527,0.5813945856217118,0.6577502046115039,-0.1,0.677,0.9969767974529271
424156.8659429,-0.0783,0.507092942545229,0.5462400196612428,0.34,0.679,0.9971116547730821
424157.0660837,-0.1737,0.48706678030454603,0.5739331322899843,0.42,0.676,0.9969210090626189
424157.2662771,-0.0418,0.49776848043465527,0.5186621179225321,0.16,0.67,0.9965741201846838
424157.4659832,-0.4252,0.34722650271109107,0.5598159010364865,0.5,0.678,0.996343293693827
424157.6659611,-0.7251,0.27763982369736456,0.6402017562605374,0.08,0.677,0.9972925937373764
424157.8662814,-0.8395,0.18204183549192554,0.6018022401823349,-0.33,0.683,0.9974162512727892
424158.0660061,-0.8172,0.27420414487090844,0.6828063722152224,-0.23,0.7,0.9969983484217633
424158.2662824,-0.8808,0.1628405024130962,0.603264699605358,0.14,0.73,0.9968930419817531
424158.4662488,-0.8232,0.15266681347991978,0.5642569406864022,-0.29,0.75,0.9969988095531541
424158.6665706,-0.7693,0.14449011244104135,0.5291352409699068,-0.06,0.789,0.9970595854233664
424158.8659225,-0.5976,0.2135959741306337,0.5123804062854219,0.16,0.799,0.9973405318401661
424159.066227,-0.4901,0.2707307193814842,0.5157819974314742,-0.3,0.778,0.9972634491250999
424159.2661933,-0.512,0.28319030835479453,0.5392137671872023,-0.17,0.78,0.9963169910134874
424159.4658337,-0.3073,0.26857288484453035,0.4222409987616002,0.14,0.786,0.9965016086924248
424159.666312,-0.2288,0.2598626437015783,0.37425342662107997,-0.06,0.809,0.9968174967376194
424159.8659332,-0.5511,0.11156999202837924,0.3871121405120932,0.17,0.83,0.9977563078059293
424160.0660025,-0.4411,0.2269156130187221,0.4474465160173523,0.03,0.831,0.9981726304344148
424160.2662449,-0.8557,0.5254758371516889,0.9533211862677399,0.39,0.846,0.9982494964151031
424160.4661065,-0.8483,0.5495186637216211,0.9736865354324993,-0.08,0.867,0.9986265243004078
424160.665936,-0.8147,0.6220880827447105,1.0294235686568387,0.05,0.831,0.9986409753938399
424160.8659509,-0.7725,0.6223081856072548,1.0085418158351342,0.15,0.825,0.9988249049419726
424161.0661054,-0.735,0.6142064943343808,0.9817163343425251,0.02,0.817,0.99899792556118
424161.2660009,-0.6934,0.6143160220135274,0.9610211841728432,0.17,0.806,0.998572199021539
424161.4659463,-0.6445,0.8804836832014223,1.2027350767428737,0.2,0.815,0.9982828906049072
424161.666248,-0.6105,0.7322018494677561,1.0374319843079824,-0.13,0.803,0.9986743554591895
424161.8660342,-0.5609,0.6541439399781993,0.9345715516447268,0.28,0.795,0.9985226217725305
424162.0659617,-0.5157,0.5336607882895473,0.7915168136523509,0.56,0.792,0.9983346460967283
424162.2661138,0.1784,0.7552596101314012,0.6660428441205594,-0.1,0.743,0.998533177786946
424162.4659811,0.2205,0.7595325719772894,0.64929495468631,-0.21,0.722,0.9977488458584397
424162.6662972,0.2985,0.7755941506584344,0.6263683646007159,0.25,0.707,0.9982895387788479
