Timestamp,Filt_Ch1,Filt_Ch2,Filt_Ch3,Filt_Ch4
423209.8153063,0.12922748249017324,12.875887832758279,-4.196687711733841,2.8269795853744424
423209.8192992,-24.33259438138907,-11.04566380287422,-27.1132919348398,-22.292645409040798
423209.8233409,-48.134433906659424,-35.87515277103845,-53.04319665336317,-49.79888838321083
423209.8277293,-70.39076225083262,-60.283321546357236,-82.21272445194052,-79.76817115844058
423209.8317441,-91.67859755083045,-83.78445056109602,-111.70705504666273,-109.69732299986798
423209.8354036,-111.57484716277139,-105.23186763942014,-138.06051107204286,-136.28644661805708
423209.8393862,-127.83939037898928,-122.20000723653254,-158.5068782788776,-156.72893016026092
423209.843358,-137.64094607563032,-132.23854646034988,-170.2204729557304,-168.31560321487294
423209.8473201,-138.3416375232511,-133.47949532629053,-170.18047402757233,-168.26680725083406
423209.8512114,-127.97876991460558,-124.17654292139808,-156.4501183501051,-154.68153768315182
423209.8553424,-107.18383361350115,-104.13795982525004,-130.00853574608027,-128.18304906404893
423209.859697,-80.88664770176494,-77.58487545947672,-95.60719479266261,-93.10430842099072
423209.863614,-56.43145201838282,-52.2483298482229,-60.34474050799013,-56.55929232912414
423209.8678378,-39.05066856462722,-34.033588352578874,-30.238658483121647,-25.022656258137875
423209.8716474,-29.578409129530684,-23.855144320065868,-7.681009521039714,-1.33813653953163
423209.8754474,-25.736508465492065,-19.39758149792087,7.883719078667643,14.854188199940827
423209.879292,-24.225570040008638,-17.616169753523355,17.895476968640978,24.857276344587543
423209.88336,-22.824748749236623,-16.384206231174556,23.358107745990264,29.69586655238068
423209.8873902,-21.860318124730966,-15.730968710949398,24.20899890251629,29.97541956008286
423209.8913425,-22.632804606884466,-16.588824535458283,20.05013295685791,26.217892486872778
423209.8952987,-24.42336487444839,-18.071172302522687,12.398160903325971,19.87554343897706
423209.8993342,-24.476587065826326,-17.41146261402698,5.610164800376971,14.108023146520798
423209.9033676,-20.45550438694932,-12.262903209277942,4.440069583943323,12.76040992372086
423209.9075319,-11.958595050414761,-2.289291909258007,10.487413843965452,17.633135638138466
423209.9115175,-0.25760603054285447,10.987910001386739,21.315917855562336,26.91427986681384
423209.9156471,13.000799728927834,25.56070408711751,33.1488278463991,37.26099707544269
423209.9199514,26.581442789099672,39.71064734571153,43.92561175694032,46.666527412400676
423209.9234797,38.52530311930449,51.24165398738448,53.43889209309087,54.603654750035865
423209.9279377,45.56224095052081,57.62730580142027,61.94186505098607,61.15287414053005
423209.9318919,46.25284890909169,58.599731924185285,69.62727564255252,66.73033870427085
423209.9356228,43.77495227695996,57.330441678452004,75.8099757656386,71.11461565099027
423209.9396421,42.67193803756774,56.95286331536004,78.21945811872897,72.64158602803121
423209.9433816,43.96657100804519,57.15882942485133,75.30826079509183,69.87064481912049
423209.9474685,45.59177355527615,55.96857569167218,68.59342294338082,63.518186523873474
423209.9517074,45.60758287594883,52.85332659352758,60.14636948191074,54.98752062051534
423209.9551888,42.94643561594005,48.1349199568157,48.94480246531062,43.430758946871606
423209.9597939,36.311977384496956,40.703921333573376,31.791185994203293,25.900274227866873
423209.9633286,24.546093603088746,28.499194251617048,7.253761219171233,0.8924556600452629
423209.9673318,8.69860228447685,11.551381513478532,-21.88818027538595,-28.87406540220442
423209.9713524,-7.344514680267932,-6.417860502299151,-49.08691588862579,-56.900509444886566
423209.9753149,-18.922417464767264,-19.789534830285845,-66.66857983464551,-75.34100648134036
423209.9792745,-23.32196865247366,-24.778666366110336,-70.18394494116534,-79.03059906501825
423209.9837091,-21.616542740924825,-22.491194561647863,-61.35886031003747,-69.12230606653296
423209.9874702,-18.211083408289554,-18.145485132765664,-45.89554624860648,-51.54560957820979
423209.9916515,-17.431642804001417,-16.434075767859575,-29.115543112434413,-32.14149680703559
423209.9965821,-20.471809557410864,-18.314182670320694,-14.478318792668848,-14.895772093110548
423209.9996968,-25.906891363045602,-22.231808213048968,-3.7550681226099436,-2.4325587927162573
423210.0032555,-31.91105120431802,-26.592473290793595,3.4685820333872392,5.078852099931673
423210.0073794,-36.838671055456494,-30.296257435882843,9.20348273943522,10.247781933660432
423210.0123204,-39.132678574453486,-32.34295081093519,14.00119138305041,14.738789509234453
423210.0156117,-38.26774339100334,-32.18158067773565,15.348881952046334,16.318160267085744
423210.0198886,-34.586645898882026,-29.47005594358465,11.757947808521742,12.887517630057074
423210.0238239,-28.00515320442058,-23.261177532766578,7.162630662570043,7.832236331227724
423210.02753,-18.43484284308712,-13.167994921458579,7.836589485861327,7.552692572568493
423210.0313551,-7.3104384455956115,-1.2681720483612517,15.470840535848573,14.189212303010315
423210.0361028,3.040636670597123,9.296212271299769,25.868619996126228,23.700878782329834
423210.0395647,12.577672458912568,18.45233962835292,35.00106878715708,32.0749139938028
423210.0438311,24.31619293612752,29.7981762496883,43.762406361687184,40.39061552655646
423210.0479753,39.94743571409887,45.2962612785622,54.46284024622417,51.04781720887716
423210.0522433,56.02254186178062,61.211430401507165,64.79812035987379,61.648104093312654
423210.0554882,66.17435317661337,71.01194208260965,68.74263487172279,66.23476219423412
423210.0600005,67.30842967436983,71.62582045556263,63.719339103460904,62.39027725727361
423210.0635462,62.842010781272755,66.2741267478358,54.46500222947826,54.57619767907498
423210.0675908,58.831458827201615,61.08001879357091,48.42782080950532,49.51907515934236
423210.0711891,58.24284255905088,59.5154433418654,49.182913714888514,50.34434167352112
423210.0752908,60.38643246649828,60.864155667861546,54.98920186561748,55.72230826588145
423210.0793671,64.00480074291272,63.16759365649389,61.97672844782359,62.42967300164876
423210.0832861,68.93859594915193,66.02505732490134,68.25087137001171,68.36817564980586
423210.0872157,75.23334375577008,70.11203844938377,74.618007081027,73.95059236143933
423210.091612,81.72595459766904,75.02224231934876,81.06918463449851,79.74245419215808
423210.0953591,85.96861043169787,78.60160334473008,84.48281916719453,83.374944457669
423210.0993885,85.34484946496411,78.14747052957584,81.06051030136175,80.87776850476361
423210.103336,78.08485415914029,71.56559109069734,69.57225057788861,70.3403932706078
423210.1072681,64.1211653486209,58.32441009554426,51.81819927209396,53.296219387222735
423210.1117063,45.801393409528785,40.724107800952574,31.546227705401847,33.70111117503306
423210.1152896,27.127546460576045,23.154098443172384,12.424429294784824,15.335657572706692
423210.119402,11.674757226614318,8.92223053787794,-4.2260824836389235,-0.6836657757009768
423210.1235287,0.6582402282338826,-1.738562969195561,-19.310057951119084,-15.681063329949716
423210.127803,-7.747704522299092,-10.913524186757485,-34.13489104365033,-31.184220712820064
423210.131915,-16.175962622994128,-20.49065550971835,-48.83009536652359,-46.86028624419763
423210.1359253,-24.323297024734877,-29.74704255979444,-61.35923192769879,-59.87718223559953
423210.1393535,-29.324432662444895,-36.19299547613344,-68.93908045181826,-66.98764653823213
423210.1433512,-30.12548694636412,-38.94823971832058,-70.7614780346961,-67.54478428223807
423210.1473325,-28.535614671896557,-39.201636853843375,-67.70063171190196,-63.288845566557995
423210.1523766,-25.950096201695654,-37.56922769660824,-60.56144972604568,-55.915592021156115
423210.1553901,-22.115273373804552,-33.70767252533925,-50.48360760757334,-46.33647045909275
423210.1597432,-16.971098608915867,-28.16728497553204,-39.31841647395331,-35.20854639972236
423210.163549,-10.524202631502444,-21.505175710590045,-27.492957581562962,-22.18422142043864
423210.1687259,-0.6268006420884892,-11.62265258231856,-12.428330615882063,-5.095238081422639
423210.171348,15.451571284618941,4.37987380529237,8.490213915744487,17.54551747904214
423210.1759163,35.96840491912673,24.785341457772613,32.8744687179062,42.57672075633932
423210.1799073,53.93598653232199,42.43316627233741,52.86512066636543,62.458447701787286
423210.1844695,62.513013368124184,50.4885624232765,61.02699883091635,70.65719341329415
423210.1875271,60.181873115865486,47.88173462724189,56.493240623140736,66.55384702512734
423210.1918025,50.84396752805685,38.826092892868594,44.634527139069924,54.98616238457444
423210.1958845,39.92927488369052,28.37181597668913,31.891925432264305,42.08288280819487
423210.1997985,31.03270720960722,19.52588560479249,22.170028577221654,31.987002889216026
423210.2035332,26.105799184685818,14.216754019545165,17.021800888066423,26.444975790646346
423210.2075824,27.373011089761032,15.137710860976522,17.482306599842172,26.15475111956184
423210.2113706,37.106046302338356,24.78276522890715,24.182154288784616,31.261409344777935
423210.2152361,54.896735352023654,42.447921089812795,35.55321928903527,40.49289259346903
423210.2197426,76.06890179790112,63.32225579317748,48.29830654226387,51.46686071361445
423210.2234435,94.07085481144377,81.30625875343124,60.28887289825415,62.3342062382853
423210.2277236,104.83179833091103,92.6667860519059,70.96122791138121,71.87253360720878
423210.2311807,107.99500356524042,96.73644881229573,78.5928462305573,77.80898145028601
423210.2353394,104.22963922035075,93.734000665731,79.10914528896855,76.57600017300544
423210.2393718,93.69690763739706,83.7927517041413,68.98463544903117,65.85447282375266
423210.243675,77.66351016873875,68.55923097346621,49.336105896033025,47.13134588117828
423210.2475878,59.22556236058873,51.66965343455969,25.97307881485392,25.063408565151963
423210.2519216,41.1833708693245,36.29818775851567,4.781235118780105,4.219588106745717
423210.2553479,24.47965263039292,23.114079984418872,-11.61418859433208,-12.822235783923158
423210.2600918,9.261801712322786,11.159462107964117,-23.034859736618408,-24.971077649081487
423210.2636428,-4.191813604425855,-0.4995325132468719,-30.50140509493115,-32.588586626110214
423210.2676482,-16.64252528720994,-12.758230807847772,-36.275193555505766,-37.981722327828436
423210.2716678,-30.236714719977368,-26.573128567065375,-42.87870191676059,-43.80667566309138
423210.2759799,-45.0096693021278,-40.756786947989475,-50.07221500067363,-49.75468726283284
423210.279587,-56.550797828438895,-50.9765108352744,-53.858852330455235,-52.30875247779991
423210.2834254,-60.76483925307944,-54.109580873711344,-50.86115250394222,-49.19651523007262
423210.2872237,-59.2286244122934,-52.21036151666567,-42.26636260660449,-41.733705178608226
423210.2920357,-57.01715595731729,-50.05330219521437,-31.842156692312418,-32.15552208991452
423210.2957047,-57.00524047227459,-50.36663311149459,-22.71948035952895,-22.271912362309262
423210.2999686,-58.07945839776282,-52.34432394067151,-17.03399521660082,-14.662308610215907
423210.3033446,-57.79025851352882,-53.45038261544562,-15.399765424829363,-11.25913170999906
423210.307373,-55.1976449592687,-52.11849433228605,-15.590301048169666,-10.502160758526626
423210.3113762,-51.42561839466319,-49.19578204554077,-13.964527669920578,-8.4896547227054
423210.3153639,-48.05078787006408,-46.35856018885449,-8.70863392904752,-2.8238186138132866
423210.3193851,-45.03920321664288,-43.53041886927703,-1.0731528003623414,5.632410006743054
423210.3234011,-40.959167044067826,-39.407413076792054,5.847309057050768,13.689764513378856
423210.3275413,-34.61830638730824,-33.2619462047842,10.217340072341106,18.96478246712307
423210.3315824,-25.612161330281495,-24.965222581534718,13.629665830020286,22.47840615334367
423210.336047,-14.672107960097488,-15.147556310994313,18.148400011584464,26.03121188402232
423210.3391864,-4.293347017674353,-6.170787052545319,21.898594326945815,27.887905205064797
423210.3434626,2.765783099210137,-0.9501259133755168,20.599129496279573,24.200037127914083
423210.3479697,6.64561614945449,0.5014169723747588,13.239088637145523,14.207463676741796
423210.3520878,9.844635255323197,1.193226677450815,2.9679407891111893,1.0041539897665808
423210.3556059,12.681029029228586,2.408943453514052,-7.863262733587029,-12.969328287863808
423210.3598686,11.804522976239731,1.2906018667319736,-20.325442281225705,-28.466885880388322
423210.3637978,4.344387914002586,-5.351759419437704,-35.92719837257451,-46.66709336963675
423210.3673729,-7.733893808848102,-16.341088519879595,-52.62232155241586,-65.25843286821038
423210.3713301,-19.267680030659637,-27.232356291714726,-65.19005904689242,-79.06177830466504
423210.3753717,-27.596081591409902,-35.315062394139176,-70.02810346914936,-84.70078203809656
423210.3793895,-34.12317492854998,-41.02689382265344,-68.35042848886829,-83.14756439004277
423210.383292,-40.07561924750248,-44.93754992534768,-63.75194137034301,-77.48593574355462
423210.3873153,-42.938110413817995,-45.36769140923471,-57.340035481971746,-68.92514672202925
423210.3915755,-38.97924705456741,-40.06036178185753,-47.40837430973,-56.551796569619704
423210.3958233,-28.59494880870431,-29.92653762818554,-34.14658821834497,-41.496423034162746
423210.3997717,-16.20054986698844,-18.88166870505498,-21.020276598112353,-27.852897887051647
423210.4032919,-5.337260205630605,-9.777628622151695,-10.7416572275799,-18.413199609563268
423210.4071786,2.7992565350680225,-3.253312376958518,-3.7044010246991164,-13.150244179206348
423210.411423,6.52786346200372,-0.5039606341208072,-0.9295704907097784,-12.209719075887518
423210.4156425,3.0943004568482317,-3.8820840713653206,-4.865000951100375,-17.06152777111062
423210.419202,-8.074084086338386,-13.980703654972961,-16.325052777556863,-28.350614840407676
423210.423227,-23.34243538015048,-27.898364635612886,-32.431591979481766,-43.96298632341075
423210.4277303,-36.783547529564174,-40.64247918096186,-47.36226215790481,-58.76230712633816
423210.4312896,-43.814022967229135,-47.89942712143433,-54.81112553949444,-66.51017756679745
423210.4357202,-43.33766787081752,-47.997630470770666,-51.10588952654533,-63.22756326148377
423210.4392094,-37.143122957551775,-41.85212935887008,-37.05851107941734,-49.13537204021902
423210.443605,-27.799548882387654,-31.682779924943443,-17.16329759710821,-28.136326907904103
423210.447406,-17.54621979161626,-20.129757006167065,2.856695875410802,-6.223661335679973
423210.4514214,-8.877279639240893,-10.024129562088609,18.26687736308683,10.817942331787572
423210.4555345,-3.980856736989438,-3.395316434556131,27.26445036001879,20.68281919872052
423210.4602404,-2.6763272298231784,-0.03398794409340533,31.845834266813338,25.760887100640495
423210.4642678,-2.931342843228057,1.6809540225770605,35.51490337198284,29.921317390145134
423210.4679414,-3.7683367837508714,2.2836234974875778,39.414717939329975,34.31403288701226
423210.4717096,-6.2385729929388125,0.38516832318003713,40.38123384202361,35.80889733214355
423210.4760495,-11.844340939396458,-5.753745515277315,33.23886909292325,29.119818351136185
423210.4800901,-20.293679577456853,-15.591514974913094,16.5210124694064,12.183211544078933
423210.4833706,-28.304303327394756,-25.226399078302855,-4.977013502059873,-10.723636246470349
423210.4874188,-31.2545660474229,-29.77580981791777,-24.086117346778003,-32.18780387187447
423210.4916517,-26.126338761436667,-26.403876669706275,-35.53401853436097,-46.080218474944786
423210.4954182,-12.776104704374607,-14.944056059964627,-37.10726266855431,-49.4301569129811
423210.4996338,5.918619356275679,2.2442475312384382,-30.411586781020347,-43.744466724281125
423210.5033181,24.846489103161396,20.455135557249083,-20.161702106005226,-33.983764994417804
423210.5073823,39.080684256746416,34.49673591215756,-10.340907957520134,-23.906836504953457
423210.5112528,45.71564607497248,40.89791051775881,-2.3072019829388344,-14.073993806978834
423210.5158401,44.23266998919558,38.9210246421626,3.422310135321242,-4.78818399266993
423210.519642,36.847180376296436,31.04563275329766,6.908585402315861,2.6406474614231703
423210.5232134,27.948281767515244,22.019854802849423,9.990166802770823,8.16544538494179
423210.5276091,21.602741688638307,15.987129393818865,14.661038090169376,13.23301773919702
423210.5313574,18.45943815619857,13.713543497421139,19.73369125944548,17.625107719654288
423210.5356029,14.772680403391323,11.935083725003865,20.59398720852432,17.852648017424038
423210.5393249,6.156351901698653,6.261941563052992,13.845321370431115,10.668206310088951
423210.5434098,-7.13087972179077,-4.1631230240014485,2.1563091252609317,-1.6474235371940018
423210.5475089,-20.233525069590847,-15.51564126215075,-6.634753252744088,-11.03683654557463
423210.55162,-28.550601616534035,-22.85777271619687,-5.367500070229028,-9.550918103398963
423210.5551735,-31.492045484230523,-24.52008849468849,6.533106445676528,3.6788938660752817
423210.5591881,-32.64059785306158,-23.6572570164784,21.292618439813513,20.274929901664162
423210.56329,-36.37841166666833,-25.07044473295724,28.371993238885658,28.90713994271387
423210.5673945,-43.09957726294545,-29.855964404268498,23.99407133496296,25.379514302357133
423210.571416,-48.66625853597833,-34.7081173882777,13.496671371657726,14.886206076384916
423210.5751613,-49.47269491564072,-36.54515969395338,3.6668879639562233,4.255864075702985
423210.5794545,-46.216010686906706,-35.41019160285201,-4.24016353356733,-4.991818578382579
423210.5836618,-41.95517425927572,-33.000052856524654,-13.634604872067422,-15.753740390968424
423210.5874858,-38.519681971698816,-30.755479052036534,-27.389538765845057,-30.3234017630155
423210.5914401,-36.01060052445814,-29.604432604137024,-44.357489038587396,-47.48613325261383
423210.5955414,-34.06555926370837,-29.692672468111216,-59.896918336763534,-63.128995473367056
423210.5993085,-31.669914645826783,-29.483355136560164,-68.54821021022696,-72.1102207034248
423210.6034075,-27.141971142989657,-26.588060447639187,-67.37610981096934,-71.17871375366829
423210.6072573,-20.510766590845297,-20.96788661608587,-58.84665991600275,-62.30845162568107
423210.6120024,-14.61171109811006,-15.94050653736854,-49.55588671730558,-51.98194931535423
423210.6156829,-12.37925646442226,-14.511645446745689,-44.68484097490861,-45.74060762511861
423210.6212987,-14.185584723929507,-16.140595760064713,-43.794971693043586,-43.44861403522125
423210.6237145,-18.36611921906869,-18.549310225688938,-42.36095289016022,-40.491017970163874
423210.6274806,-23.371302081496864,-21.328098722214182,-37.52545487951329,-33.99397644433385
423210.6315639,-28.55878502183446,-25.509474898246104,-30.472647016679076,-25.170609716714356
423210.6363843,-33.61478483085904,-30.55152465726408,-22.728907820937692,-15.17306362744544
423210.6393559,-38.62787749196548,-34.7506734688494,-14.345413481277914,-3.9539708374536384
423210.6433836,-44.89587491645684,-38.78664772820406,-7.654005171469526,5.214712459807294
423210.6476076,-54.819070470225654,-46.49706248813494,-9.14415992258533,4.615708254549276
423210.6526353,-69.5052150319197,-60.52462874260744,-23.89818788203149,-10.963447403170095
423210.6553544,-86.12890514636956,-78.25175990217663,-48.96726260891813,-37.315611959055694
423210.6596486,-99.31224654823978,-93.89690432583895,-74.80364788114775,-63.765174799923756
423210.6637943,-105.268485917674,-103.19295737160998,-92.54144211913109,-81.98123500937851
423210.6702633,-103.34330008434578,-104.40987137659677,-98.62853877824993,-89.53024609887187
423210.6716337,-94.68931301431607,-97.55712930419215,-94.53955787340395,-87.47787245904202
423210.6753555,-81.32765425626383,-84.7099957576615,-84.15159374525126,-78.18489690643032
423210.6793931,-65.23742917789122,-68.8170279850975,-69.7899527891413,-63.28853662246355
423210.6844748,-46.51638148822247,-50.498362424421174,-48.97253008158554,-40.96013388191322
423210.6874278,-23.75093608981582,-27.852717017548915,-17.335994388456474,-8.095405639890936
423210.6914603,2.5026605005985214,-0.5698175602754935,23.373709688609388,32.678639331942556
423210.695296,28.14809502650988,27.472123433797602,62.93282094640721,71.4618209282074
423210.6999334,47.797176923837014,49.95664517949559,89.3314795803485,97.35332277419484
423210.7033862,57.36914227726098,61.34005356780769,96.68730461379347,104.83882585709863
423210.7074371,55.563459844444004,59.7322286446792,87.90327501584918,96.04986634784244
423210.7114841,44.669035556153304,48.12680128864989,70.329377229178,77.81362176337623
423210.7154889,30.082658398610942,32.6934319608057,49.18430888453697,55.82150696098953
423210.7196018,17.908468593574987,19.64277604315964,26.89906711402054,32.984224756706844
423210.7238908,12.192916743223446,13.011135739761148,7.100252956489096,12.645898630032836
423210.7275502,13.904232818481471,13.824570202484853,-5.311286016106458,-0.951748749217721
423210.7319473,20.650602343602692,19.599725238750985,-9.8073385246003,-7.610630477901306
423210.7358027,27.609929372284622,25.579937144400944,-12.413571826073978,-13.077085490981785
423210.7396277,31.840865363416388,29.071296651040292,-18.130895084189692,-21.71364050444809
423210.7438242,35.23867991536873,31.903003674959994,-24.123277944419286,-29.8031162074978
423210.7473252,41.524895269764286,37.49362392082232,-23.546479092950065,-29.434384133074644
423210.7513326,51.786112087188144,46.814649439631204,-12.774708871882643,-16.410755651163168
423210.7553482,63.28783755661162,57.33682176124962,6.058783769047748,6.337881150035187
423210.7594387,71.07053965208068,64.79897712071251,26.50778004768189,30.397013448280326
423210.7634695,71.16253357270004,66.05642220625616,41.68286669563769,47.2515376994746
423210.7673284,64.11597664938058,61.35238437254568,49.09516279280735,54.25301252415884
423210.7715924,55.418196862597284,54.602266670832144,52.43299921769492,56.21420234014461
423210.7768775,50.77381905476043,50.35270942609717,57.328165566058324,60.39871065735906
423210.7793848,50.2851608062736,49.09032801938707,64.7567021188684,68.61559573047981
423210.7838243,48.44231988405089,46.58284821570947,69.87220676504606,75.13721369236022
423210.7873703,40.67615394176049,39.076415988783005,67.70845286905778,73.50854643932702
423210.7924606,27.864017190505567,27.192561353151863,57.43196238284061,62.67213693304367
423210.7958891,13.144932894376158,13.424240201669436,40.60147566699356,45.22337849856925
423210.7993719,-2.2180298809911205,-1.1125590637591076,19.398451042074814,24.032192213941336
423210.8036499,-17.68040084578276,-15.830616363643788,-2.59260528867461,2.2212575839251816
423210.8081977,-31.017246962127484,-28.96418654142039,-20.74253411498499,-16.479510938048342
423210.8117205,-38.98819255527359,-37.685864963214385,-31.05822886358094,-28.483785295303562
423210.8153909,-39.59111965688674,-39.43810545082909,-31.86212075766857,-31.7373632047662
423210.8195396,-33.54299992702559,-33.74471593994236,-25.197917245735553,-27.42738744920211
423210.8243713,-23.873302949287282,-22.941087962557233,-16.07725938256566,-19.92437537936419
423210.8273728,-13.40554859309724,-10.300952714485181,-8.227450684393302,-12.871863028827551
423210.8317144,-2.6526773582640386,2.460012811135334,-0.38788750575052816,-5.139666182468255
423210.8352128,8.780053926165927,14.87608018359756,10.942488074813836,6.611070867404989
423210.8399911,20.426232330870448,26.664061085908788,26.154425456575307,22.497941659985585
423210.8436558,32.92567770083882,39.19978928306479,42.86926213105533,39.915825995169506
423210.8473673,48.727767800953586,55.00238397215029,58.93481757959041,56.69839336787429
423210.8513289,67.27624053106312,72.48883711249832,71.75738731763757,70.28917819289107
423210.8553544,82.20948502061893,84.59710044310748,77.70543926115843,76.79356453517747
423210.8592979,86.89234995216253,85.73091809061123,75.21366043140269,74.24550642341764
423210.8634022,80.72647339754391,77.08887453900498,66.64294635735936,65.20744541516005
423210.8674643,67.31774384187443,63.09324603171827,55.22094882148617,53.71481890657078
423210.8716038,49.266667193873545,45.95979924584755,41.53581264115644,40.802305396101794
423210.8753102,28.700651823746124,26.754364138003915,25.339768059709293,25.818049682816373
423210.87965,10.24632524397407,8.983607943294706,9.197982771407894,10.544688316556952
423210.8833292,-1.7179045324217586,-3.2591186502210894,-2.870362859874529,-1.421632088814209
423210.8876823,-8.122860340316416,-10.181281855931953,-9.235108699090182,-8.056815422505457
423210.8915503,-14.60677133885685,-16.562262932728,-11.82178525480979,-10.418658845635795
423210.895658,-25.23537490701766,-26.23472236859959,-13.79975961101494,-11.445340532593207
423210.899493,-37.42826507986915,-37.104258270554574,-15.841149767302134,-12.646444405644772
423210.9033156,-44.293403799688996,-43.012760507294416,-15.995923573672735,-12.836448256099379
423210.9074477,-41.12271873017739,-39.59086517649278,-12.594837514055904,-10.013955425238503
423210.9113265,-28.129483512160302,-26.866321257070975,-4.5988789452862555,-2.291355458530024
423210.9153844,-8.652865636738722,-7.60274698893388,9.358702808598384,12.246764339792854
423210.9195007,13.00651532950142,14.707084434547983,29.367890827989775,33.86034671337323
423210.9235288,31.943527420662075,35.37478662165612,51.14477981305771,57.80619385753393
423210.9276297,43.02810284740413,48.36790014145926,66.5359493939172,74.85198510635631
423210.9315853,44.08306713643355,50.54237500110855,70.3516696532266,79.23021225104395
423210.9355969,38.467879641756845,45.27678741234577,65.8643752617313,74.70875332844103
423210.9393516,31.523473145890126,38.310000196433116,59.86218924411706,68.35865809515329
423210.9436856,24.867260299384704,31.112701710555267,53.40987946757223,60.54392345974702
423210.9472338,16.13093274217897,20.98555820227278,41.28987439375767,45.7759789370114
423210.9513207,3.1698030184043717,6.069774493553527,19.571891408998006,21.060928921619
423210.9555566,-12.949302241898641,-11.76425663946788,-9.413039583336374,-10.448643834819931
423210.9592412,-29.002393580235182,-28.799002632342017,-39.36692663007881,-42.53067140126002
423210.9635128,-42.660933453557156,-42.85736885867273,-64.67133479440604,-69.69966282826468
423210.9673906,-53.46851802612196,-53.67564995271268,-82.12230731871938,-88.13816475362883
423210.9714992,-61.41060818564531,-61.0135649817503,-90.99765516552412,-96.24084448650649
423210.9757987,-65.83923968183652,-63.89899920553473,-93.12161512044042,-96.00534002452416
423210.9804786,-65.79619072414265,-61.57506924444844,-90.97418503572297,-91.40074050668927
423210.9835604,-60.54008352204681,-54.17668057048181,-84.35078174909557,-83.54608085129992
